E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30a,E30b
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7700E+01,3.3750E+01,7.0410E-01,7.4370E-01,7.5460E-01,2.0960E-01,-4.8720E-01,-3.9210E-01,-3.9760E-01,-7.9730E-01,-2.2000E-03,-9.3500E-02,-9.6100E-02,1.1829E+00,1.3000E-01,2.1200E+00,1.1000E-01,3.0000E-01,3.1077E+00,2.0931E-01,1.0709E+00,5.1000E-01,6.5900E+00,3.6173E-01,7.0213E-01,4.1200E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0430E-01,7.4380E-01,7.5480E-01,2.1000E-01,-4.8690E-01,-3.9200E-01,-3.9760E-01,-7.9730E-01,-2.4000E-03,-9.3100E-02,-9.5600E-02,1.1830E+00,1.3000E-01,2.1400E+00,6.0000E-02,3.0000E-01,3.1014E+00,2.0744E-01,1.0716E+00,5.2000E-01,6.5100E+00,3.5299E-01,7.1333E-01,4.1277E-02,3.6061E-01
1.2000E-08,2.3100E+01,3.3000E+01,2.2000E+01,3.7700E+01,3.4000E+01,7.0440E-01,7.4380E-01,7.5480E-01,2.0960E-01,-4.8730E-01,-3.9220E-01,-3.9760E-01,-7.9740E-01,-2.4000E-03,-9.3100E-02,-9.5800E-02,1.1834E+00,1.3000E-01,2.1400E+00,1.1000E-01,3.1000E-01,3.1015E+00,2.0492E-01,1.0716E+00,5.1000E-01,6.4900E+00,3.6173E-01,7.1924E-01,4.1489E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7800E+01,3.3500E+01,7.0430E-01,7.4380E-01,7.5490E-01,2.0970E-01,-4.8680E-01,-3.9220E-01,-3.9750E-01,-7.9740E-01,-3.0000E-03,-9.4600E-02,-9.7100E-02,1.1831E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.0000E-01,3.0879E+00,2.0203E-01,1.0717E+00,5.2000E-01,6.3100E+00,3.5299E-01,7.4580E-01,4.1277E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7700E+01,3.3750E+01,7.0420E-01,7.4380E-01,7.5440E-01,2.0920E-01,-4.8700E-01,-3.9190E-01,-3.9750E-01,-7.9710E-01,-9.0000E-04,-9.1900E-02,-9.5200E-02,1.1837E+00,1.3000E-01,2.1400E+00,1.1000E-01,3.1000E-01,3.0842E+00,1.8183E-01,1.0895E+00,5.1000E-01,6.7100E+00,3.6173E-01,6.8293E-01,4.1600E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7700E+01,3.3500E+01,7.0400E-01,7.4380E-01,7.5480E-01,2.0940E-01,-4.8730E-01,-3.9220E-01,-3.9720E-01,-7.9740E-01,-1.0000E-03,-9.1900E-02,-9.4200E-02,1.1845E+00,1.3000E-01,2.1500E+00,1.0000E-01,2.8000E-01,3.0814E+00,1.6139E-01,1.0982E+00,5.2000E-01,6.5400E+00,3.5299E-01,7.0909E-01,4.1739E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.2900E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0410E-01,7.4410E-01,7.5500E-01,2.0930E-01,-4.8710E-01,-3.9210E-01,-3.9770E-01,-7.9780E-01,-1.2000E-03,-9.1900E-02,-9.4100E-02,1.1845E+00,1.3000E-01,2.1400E+00,1.1000E-01,3.1000E-01,3.0814E+00,1.4747E-01,1.0979E+00,5.1000E-01,6.7100E+00,3.6173E-01,6.9178E-01,4.1064E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3500E+01,7.0440E-01,7.4400E-01,7.5480E-01,2.0960E-01,-4.8710E-01,-3.9230E-01,-3.9780E-01,-7.9790E-01,-9.0000E-04,-9.3500E-02,-9.5200E-02,1.1842E+00,1.3000E-01,2.1400E+00,1.1000E-01,3.0000E-01,3.0746E+00,1.4822E-01,1.0895E+00,5.1000E-01,6.6900E+00,3.6173E-01,6.8558E-01,4.1600E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0430E-01,7.4390E-01,7.5480E-01,2.0950E-01,-4.8740E-01,-3.9230E-01,-3.9730E-01,-7.9740E-01,-6.0000E-04,-9.1800E-02,-9.4900E-02,1.1847E+00,1.3000E-01,2.1400E+00,6.0000E-02,3.0000E-01,3.0613E+00,1.5369E-01,1.0751E+00,5.1000E-01,6.6400E+00,3.6173E-01,6.8931E-01,4.1304E-02,3.6061E-01
1.2000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3500E+01,7.0450E-01,7.4410E-01,7.5490E-01,2.0940E-01,-4.8680E-01,-3.9220E-01,-3.9740E-01,-7.9740E-01,-2.5000E-03,-9.3900E-02,-9.6300E-02,1.1831E+00,1.3000E-01,2.1400E+00,2.2000E-01,2.9000E-01,3.0530E+00,1.7477E-01,1.0554E+00,5.2000E-01,6.7100E+00,3.5299E-01,6.8588E-01,4.1489E-02,3.6061E-01
1.3000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0470E-01,7.4430E-01,7.5490E-01,2.0940E-01,-4.8680E-01,-3.9210E-01,-3.9750E-01,-7.9730E-01,-2.2000E-03,-9.4000E-02,-9.6200E-02,1.1831E+00,1.3000E-01,2.1200E+00,1.0000E-01,3.1000E-01,2.7524E+00,2.2278E-01,1.0305E+00,5.1000E-01,6.6900E+00,3.6173E-01,6.9150E-01,4.2549E-02,3.6061E-01
1.3000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0430E-01,7.4390E-01,7.5470E-01,2.0940E-01,-4.8720E-01,-3.9230E-01,-3.9760E-01,-7.9720E-01,-2.5000E-03,-9.3600E-02,-9.6100E-02,1.1831E+00,1.3000E-01,2.1200E+00,9.0000E-02,2.5000E-01,2.8170E+00,2.7545E-01,1.0032E+00,5.1000E-01,6.7200E+00,3.6173E-01,6.8455E-01,4.2444E-02,3.6061E-01
1.3000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0420E-01,7.4390E-01,7.5470E-01,2.0950E-01,-4.8660E-01,-3.9180E-01,-3.9740E-01,-7.9710E-01,-1.9000E-03,-9.3500E-02,-9.6200E-02,1.1831E+00,1.3000E-01,2.1200E+00,9.0000E-02,3.0000E-01,2.8170E+00,3.2666E-01,9.7476E-01,5.2000E-01,6.7400E+00,3.8516E-01,6.9073E-01,4.0000E-02,3.6061E-01
1.3000E-08,2.3100E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0430E-01,7.4390E-01,7.5480E-01,2.0980E-01,-4.8660E-01,-3.9220E-01,-3.9740E-01,-7.9700E-01,-2.5000E-03,-9.3800E-02,-9.5800E-02,1.1800E+00,1.3000E-01,2.1200E+00,1.0000E-01,3.0000E-01,2.8170E+00,3.8773E-01,9.4620E-01,5.1000E-01,6.6300E+00,3.6173E-01,7.0563E-01,4.0833E-02,3.6061E-01
1.3000E-08,2.3000E+01,3.3000E+01,2.2000E+01,3.7800E+01,3.3750E+01,7.0400E-01,7.4370E-01,7.5450E-01,2.1010E-01,-4.8710E-01,-3.9220E-01,-3.9720E-01,-7.9690E-01,-2.0000E-03,-9.3300E-02,-9.5800E-02,1.1820E+00,1.3000E-01,2.1400E+00,1.1000E-01,3.0000E-01,2.8170E+00,4.5421E-01,9.1914E-01,5.1000E-01,6.7800E+00,3.6173E-01,6.9421E-01,4.0652E-02,3.6061E-01
2.4000E-08,2.2500E+01,5.4600E+01,2.1300E+01,6.0300E+01,2.8000E+01,7.0980E-01,7.4780E-01,7.5850E-01,2.3770E-01,-4.8550E-01,-3.9250E-01,-3.9810E-01,-7.9690E-01,-1.6200E-02,-1.0320E-01,-1.0450E-01,1.1087E+00,1.3000E-01,2.1600E+00,1.4000E-01,1.2000E-01,6.5047E+00,3.7039E-01,7.0510E-01,2.6000E-01,7.1700E+00,3.5299E-01,9.3899E-01,8.7674E-02,5.0000E-01
2.4000E-08,2.2500E+01,5.4500E+01,2.1300E+01,6.0300E+01,2.9000E+01,7.0960E-01,7.4760E-01,7.5830E-01,2.3790E-01,-4.8570E-01,-3.9250E-01,-3.9820E-01,-7.4060E-01,-1.5900E-02,-1.0320E-01,-1.0460E-01,1.1040E+00,1.3000E-01,2.1200E+00,1.8000E-01,1.2500E-01,6.4174E+00,3.5179E-01,7.5144E-01,3.0000E-01,7.4800E+00,4.6365E-01,9.0251E-01,8.7727E-02,5.0000E-01
2.4000E-08,2.3000E+01,5.4700E+01,2.1300E+01,6.0300E+01,2.9750E+01,7.0960E-01,7.4790E-01,7.5850E-01,2.3870E-01,-4.8550E-01,-3.9250E-01,-3.9840E-01,-7.2960E-01,-1.6000E-02,-1.0310E-01,-1.0440E-01,1.0900E+00,1.3000E-01,2.1200E+00,2.1000E-01,1.3000E-01,6.3220E+00,3.0925E-01,7.8947E-01,1.8000E-01,7.5600E+00,4.6365E-01,8.5407E-01,4.0000E-02,3.5884E-01
2.4000E-08,2.2600E+01,5.4300E+01,2.1300E+01,6.0300E+01,3.0250E+01,7.0980E-01,7.4830E-01,7.5880E-01,2.3840E-01,-4.8560E-01,-3.9240E-01,-3.9820E-01,-7.3190E-01,-1.6200E-02,-1.0300E-01,-1.0440E-01,1.0984E+00,1.3000E-01,2.1600E+00,1.4000E-01,1.2000E-01,6.2340E+00,2.9081E-01,8.2156E-01,3.0000E-01,7.5400E+00,4.6365E-01,8.3046E-01,8.1915E-02,3.9680E-01
2.4000E-08,2.2600E+01,5.4200E+01,2.1300E+01,6.0300E+01,3.0500E+01,7.0950E-01,7.4760E-01,7.5850E-01,2.3800E-01,-4.8490E-01,-3.9190E-01,-3.9770E-01,-7.3190E-01,-1.6400E-02,-1.0250E-01,-1.0440E-01,1.1083E+00,1.3000E-01,2.1600E+00,1.3000E-01,1.3000E-01,6.4472E+00,2.7386E-01,8.4476E-01,2.7000E-01,7.6300E+00,3.3667E-01,8.1029E-01,1.3750E-02,2.9635E-01
2.4000E-08,2.2600E+01,5.4000E+01,2.1300E+01,6.0300E+01,3.0750E+01,7.1010E-01,7.4820E-01,7.5880E-01,2.3840E-01,-4.8510E-01,-3.9200E-01,-3.9760E-01,-7.3190E-01,-1.6400E-02,-1.0340E-01,-1.0470E-01,1.1028E+00,1.3000E-01,2.1500E+00,1.0000E-01,1.2000E-01,6.3386E+00,2.5462E-01,8.6130E-01,2.7000E-01,7.7200E+00,3.3667E-01,7.9576E-01,6.3673E-02,4.5199E-01
2.4000E-08,2.2600E+01,5.3900E+01,2.1300E+01,6.0200E+01,3.1000E+01,7.1010E-01,7.4830E-01,7.5870E-01,2.3800E-01,-4.8520E-01,-3.9190E-01,-3.9740E-01,-7.3190E-01,-1.6400E-02,-1.0320E-01,-1.0460E-01,1.1085E+00,1.3000E-01,2.1500E+00,5.0000E-02,1.1000E-01,5.9824E+00,2.3664E-01,8.7165E-01,2.1000E-01,7.4600E+00,3.3667E-01,7.8272E-01,1.3542E-02,3.0147E-01
2.4000E-08,2.2700E+01,5.3800E+01,2.1300E+01,6.0200E+01,3.1000E+01,7.0930E-01,7.4720E-01,7.5790E-01,2.3650E-01,-4.8510E-01,-3.9180E-01,-3.9750E-01,-7.3190E-01,-1.6200E-02,-1.0330E-01,-1.0460E-01,1.1063E+00,1.3000E-01,2.1400E+00,2.7000E-01,1.2000E-01,5.1859E+00,2.1589E-01,8.7614E-01,2.8000E-01,7.4900E+00,3.3667E-01,7.6804E-01,1.3435E-01,5.0520E-01
2.4000E-08,2.2700E+01,5.3800E+01,2.1300E+01,6.0200E+01,3.1500E+01,7.0940E-01,7.4770E-01,7.5820E-01,2.3740E-01,-4.8510E-01,-3.9200E-01,-3.9760E-01,-7.5670E-01,-1.6100E-02,-1.0300E-01,-1.0460E-01,1.1076E+00,1.7000E-01,2.1600E+00,1.4000E-01,1.3000E-01,4.5947E+00,1.9202E-01,8.6856E-01,2.8000E-01,7.0800E+00,3.3667E-01,8.2775E-01,1.1958E-01,4.1704E-01
2.6000E-08,2.2700E+01,5.3600E+01,2.1300E+01,6.0200E+01,3.1500E+01,7.0950E-01,7.4740E-01,7.5830E-01,2.3610E-01,-4.8490E-01,-3.9170E-01,-3.9760E-01,-7.5980E-01,-1.6400E-02,-1.0330E-01,-1.0480E-01,1.1113E+00,1.3000E-01,2.1400E+00,1.2000E-01,1.8000E-01,4.2164E+00,1.9155E-01,8.6108E-01,2.0000E-01,7.1200E+00,3.3667E-01,8.0506E-01,3.8136E-02,3.4651E-01
2.6000E-08,2.2700E+01,5.3400E+01,2.1300E+01,6.0100E+01,3.1750E+01,7.0990E-01,7.4770E-01,7.5810E-01,2.3690E-01,-4.8520E-01,-3.9180E-01,-3.9750E-01,-7.2970E-01,-1.6400E-02,-1.0300E-01,-1.0490E-01,1.0951E+00,1.8000E-01,2.1300E+00,1.5000E-01,1.6333E-01,4.0762E+00,1.9783E-01,8.5301E-01,2.7000E-01,7.2900E+00,3.3667E-01,7.6757E-01,9.2899E-02,4.3227E-01
2.6000E-08,2.2800E+01,5.3300E+01,2.1400E+01,6.0100E+01,3.1750E+01,7.0940E-01,7.4810E-01,7.5840E-01,2.3830E-01,-4.8510E-01,-3.9190E-01,-3.9750E-01,-7.2860E-01,-1.6100E-02,-1.0350E-01,-1.0490E-01,1.0889E+00,1.7000E-01,2.1500E+00,1.2000E-01,1.4667E-01,4.1915E+00,2.1524E-01,8.4508E-01,2.7000E-01,7.1300E+00,3.3667E-01,7.7839E-01,4.9583E-02,3.7906E-01
2.6000E-08,2.2800E+01,5.3200E+01,2.1400E+01,6.0100E+01,3.2000E+01,7.0980E-01,7.4760E-01,7.5830E-01,2.3770E-01,-4.8510E-01,-3.9190E-01,-3.9750E-01,-7.4330E-01,-1.6700E-02,-1.0360E-01,-1.0160E-01,1.1065E+00,1.3000E-01,2.1400E+00,1.5000E-01,1.3000E-01,4.1915E+00,2.2900E-01,8.3701E-01,2.6000E-01,6.8900E+00,6.3275E-01,7.9265E-01,3.0426E-02,3.2912E-01
2.6000E-08,2.2900E+01,5.3200E+01,2.1400E+01,6.0000E+01,3.2000E+01,7.0980E-01,7.4760E-01,7.5830E-01,2.3760E-01,-4.8530E-01,-3.9190E-01,-3.9750E-01,-7.4940E-01,-1.6600E-02,-1.0340E-01,-1.0160E-01,1.1058E+00,1.3000E-01,2.1500E+00,7.0000E-02,1.3000E-01,4.1915E+00,2.5937E-01,8.2953E-01,2.5000E-01,6.8500E+00,6.6597E-01,7.6642E-01,2.5745E-02,2.8722E-01
2.6000E-08,2.2900E+01,5.3000E+01,2.1400E+01,6.0000E+01,3.2250E+01,7.0980E-01,7.4770E-01,7.5820E-01,2.3750E-01,-4.8520E-01,-3.9170E-01,-3.9750E-01,-7.4940E-01,-1.6800E-02,-1.0360E-01,-1.0480E-01,1.1093E+00,1.3000E-01,2.1200E+00,3.0000E-02,1.1000E-01,4.1915E+00,2.6533E-01,8.0636E-01,2.5000E-01,6.7900E+00,6.6597E-01,7.6037E-01,2.0529E-01,4.3061E-01
2.6000E-08,2.2900E+01,5.2800E+01,2.1400E+01,5.9900E+01,3.2000E+01,7.0980E-01,7.4750E-01,7.5820E-01,2.3900E-01,-4.8500E-01,-3.9180E-01,-3.9750E-01,-7.2860E-01,-1.6800E-02,-1.0000E-01,-1.0570E-01,1.0842E+00,1.3000E-01,2.1200E+00,1.0000E-01,1.2000E-01,6.3380E+00,2.6425E-01,7.7923E-01,1.6000E-01,6.9700E+00,6.6597E-01,7.0950E-01,2.5106E-02,3.3716E-01
2.6000E-08,2.2900E+01,5.2800E+01,2.1400E+01,5.9800E+01,3.2250E+01,7.0960E-01,7.4770E-01,7.5830E-01,2.3860E-01,-4.8490E-01,-3.9190E-01,-3.9760E-01,-7.3020E-01,-1.6700E-02,-1.0000E-01,-1.0530E-01,1.0974E+00,1.3000E-01,2.1500E+00,1.2000E-01,1.1000E-01,6.4252E+00,2.6613E-01,7.4723E-01,2.5000E-01,6.8800E+00,6.6597E-01,7.4763E-01,1.0000E-02,1.9541E-01
2.5000E-08,2.3000E+01,5.2700E+01,2.1400E+01,5.9700E+01,3.2250E+01,7.0920E-01,7.4740E-01,7.5820E-01,2.3820E-01,-4.8500E-01,-3.9200E-01,-3.9780E-01,-7.3120E-01,-1.6600E-02,-1.0340E-01,-1.0500E-01,1.0971E+00,1.3000E-01,2.1400E+00,1.2000E-01,1.1000E-01,6.1522E+00,2.6193E-01,7.0859E-01,2.5000E-01,7.0000E+00,7.4542E-01,7.9968E-01,6.3922E-02,4.2611E-01
2.5000E-08,2.3000E+01,5.2700E+01,2.1400E+01,5.9600E+01,3.2250E+01,7.0950E-01,7.4800E-01,7.5860E-01,2.3910E-01,-4.8540E-01,-3.9220E-01,-3.9800E-01,-7.2870E-01,-1.6400E-02,-1.0350E-01,-1.0470E-01,1.0813E+00,1.3000E-01,2.1200E+00,9.0000E-02,1.1000E-01,6.1620E+00,2.4974E-01,6.6487E-01,2.0000E-01,7.5300E+00,6.8573E-01,8.0266E-01,0.0000E+00,1.9326E-01
2.5000E-08,2.3000E+01,5.2600E+01,2.1400E+01,5.9600E+01,3.2250E+01,7.1020E-01,7.4810E-01,7.5900E-01,2.3840E-01,-4.8540E-01,-3.9200E-01,-3.9780E-01,-7.3350E-01,-1.6700E-02,-1.0350E-01,-1.0490E-01,1.1006E+00,1.3000E-01,2.1500E+00,1.2000E-01,1.1000E-01,6.1714E+00,2.3872E-01,6.1654E-01,2.3000E-01,7.1300E+00,7.4195E-01,8.9575E-01,2.6918E-01,5.2867E-01
2.5000E-08,2.3000E+01,5.2500E+01,2.1500E+01,5.9600E+01,3.2500E+01,7.1050E-01,7.4850E-01,7.5920E-01,2.3790E-01,-4.8520E-01,-3.9200E-01,-3.9790E-01,-7.3350E-01,-1.7500E-02,-1.0230E-01,-1.0510E-01,1.1089E+00,1.3000E-01,2.1200E+00,1.2000E-01,1.1000E-01,6.1858E+00,2.2232E-01,5.6325E-01,2.3000E-01,7.3400E+00,7.4195E-01,8.4527E-01,1.0543E-01,4.1167E-01
2.5000E-08,2.3000E+01,5.2400E+01,2.1400E+01,5.9500E+01,3.2500E+01,7.1010E-01,7.4820E-01,7.5860E-01,2.3790E-01,-4.8510E-01,-3.9190E-01,-3.9760E-01,-7.3350E-01,-1.6700E-02,-1.0340E-01,-1.0480E-01,1.1012E+00,1.5000E-01,2.1400E+00,2.2000E-01,1.1000E-01,6.2004E+00,2.0155E-01,5.7577E-01,2.3000E-01,7.5000E+00,7.4195E-01,7.6940E-01,1.8884E-01,6.0518E-01
2.5000E-08,2.3000E+01,5.2300E+01,2.1400E+01,5.9500E+01,3.2750E+01,7.1020E-01,7.4850E-01,7.5920E-01,2.3790E-01,-4.8510E-01,-3.9190E-01,-3.9760E-01,-7.5540E-01,-1.5400E-02,-1.0190E-01,-1.0340E-01,1.1089E+00,1.3000E-01,2.1500E+00,7.0000E-02,1.1000E-01,6.2030E+00,2.3501E-01,6.1197E-01,1.4000E-01,7.0300E+00,7.6772E-02,8.1810E-01,3.7500E-02,3.9474E-01
2.5000E-08,2.3100E+01,5.2200E+01,2.1400E+01,5.9400E+01,3.2750E+01,7.0960E-01,7.4800E-01,7.5850E-01,2.3790E-01,-4.8520E-01,-3.9170E-01,-3.9750E-01,-7.5210E-01,-1.6100E-02,-1.0300E-01,-1.0430E-01,1.1071E+00,1.3000E-01,2.1500E+00,1.2000E-01,1.1000E-01,6.1934E+00,2.7422E-01,6.7343E-01,1.5000E-01,6.9900E+00,7.1307E-02,8.2115E-01,1.4000E-01,3.7347E-01
2.6000E-08,2.3100E+01,5.2200E+01,2.1500E+01,5.9500E+01,3.2750E+01,7.0980E-01,7.4760E-01,7.5830E-01,2.3880E-01,-4.8530E-01,-3.9210E-01,-3.9770E-01,-7.2870E-01,-1.4600E-02,-1.0280E-01,-1.0420E-01,1.0819E+00,1.3000E-01,2.1500E+00,1.3000E-01,1.1333E-01,6.1913E+00,2.7261E-01,6.8868E-01,1.7000E-01,6.9900E+00,7.1307E-02,8.2115E-01,1.2703E-02,2.2059E-01
2.6000E-08,2.3100E+01,5.2100E+01,2.1500E+01,5.9300E+01,3.2750E+01,7.0980E-01,7.4810E-01,7.5840E-01,2.3800E-01,-4.8550E-01,-3.9220E-01,-3.9800E-01,-7.3240E-01,-1.3700E-02,-1.0190E-01,-1.0320E-01,1.1005E+00,1.3000E-01,2.1200E+00,9.0000E-02,1.1667E-01,6.1835E+00,2.8331E-01,7.0409E-01,2.6000E-01,7.1100E+00,7.0863E-01,8.0368E-01,2.2130E-01,5.3329E-01
2.6000E-08,2.3100E+01,5.2000E+01,2.1500E+01,5.9300E+01,3.2750E+01,7.0970E-01,7.4770E-01,7.5850E-01,2.3860E-01,-4.8540E-01,-3.9190E-01,-3.9770E-01,-7.2930E-01,-1.5200E-02,-1.0220E-01,-1.0330E-01,1.0931E+00,1.3000E-01,2.1400E+00,1.1000E-01,1.2000E-01,6.1738E+00,2.8015E-01,7.1665E-01,2.5000E-01,7.4400E+00,6.6597E-01,7.9077E-01,8.9333E-02,4.8543E-01
2.6000E-08,2.3100E+01,5.1800E+01,2.1500E+01,5.9300E+01,3.2750E+01,7.0940E-01,7.4760E-01,7.5790E-01,2.3770E-01,-4.8510E-01,-3.9190E-01,-3.9760E-01,-7.2930E-01,-1.4600E-02,-1.0160E-01,-1.0370E-01,1.1092E+00,1.3000E-01,2.1500E+00,1.2000E-01,1.1000E-01,6.1635E+00,2.7210E-01,7.2849E-01,2.5000E-01,7.5500E+00,6.6597E-01,7.7878E-01,8.5333E-02,4.7685E-01
2.6000E-08,2.3200E+01,5.1800E+01,2.1500E+01,5.9200E+01,3.2750E+01,7.0940E-01,7.4770E-01,7.5820E-01,2.3790E-01,-4.8530E-01,-3.9200E-01,-3.9760E-01,-7.2930E-01,-1.5500E-02,-1.0160E-01,-1.0410E-01,1.1014E+00,1.3000E-01,2.1400E+00,1.2000E-01,1.1500E-01,6.1580E+00,2.6207E-01,7.3814E-01,2.5000E-01,7.1900E+00,6.6597E-01,7.8401E-01,4.7308E-02,3.9262E-01
2.6000E-08,2.3200E+01,5.1800E+01,2.1500E+01,5.9100E+01,3.3250E+01,7.1020E-01,7.4810E-01,7.5860E-01,2.3790E-01,-4.8510E-01,-3.9180E-01,-3.9790E-01,-7.4910E-01,-1.3500E-02,-1.0180E-01,-1.0370E-01,1.1075E+00,1.3000E-01,2.1200E+00,1.5000E-01,1.2000E-01,6.1422E+00,2.5244E-01,7.4562E-01,2.6000E-01,7.3600E+00,6.3275E-01,8.0442E-01,2.0200E-02,3.2389E-01
2.7000E-08,2.3200E+01,5.1600E+01,2.1500E+01,5.9100E+01,3.3000E+01,7.0950E-01,7.4750E-01,7.5780E-01,2.3760E-01,-4.8500E-01,-3.9190E-01,-3.9760E-01,-7.4810E-01,-1.5100E-02,-1.0200E-01,-1.0360E-01,1.1076E+00,1.3000E-01,2.1500E+00,1.2000E-01,1.1667E-01,6.1333E+00,2.4525E-01,7.4925E-01,3.8200E+00,7.3800E+00,1.5328E+00,8.1520E-01,9.8125E-02,5.0738E-01
2.7000E-08,2.3300E+01,5.1600E+01,2.1500E+01,5.9100E+01,3.2750E+01,7.0900E-01,7.4720E-01,7.5780E-01,2.3740E-01,-4.8520E-01,-3.9210E-01,-3.9750E-01,-7.5880E-01,-1.5200E-02,-1.0140E-01,-1.0330E-01,1.1096E+00,1.3000E-01,2.1200E+00,4.0000E-02,1.1333E-01,6.1326E+00,2.4374E-01,7.5983E-01,3.8800E+00,7.3600E+00,1.5306E+00,8.3427E-01,8.7955E-02,4.9319E-01
2.7000E-08,2.3300E+01,5.1500E+01,2.1500E+01,5.9000E+01,3.2750E+01,7.0960E-01,7.4740E-01,7.5820E-01,2.3770E-01,-4.8500E-01,-3.9160E-01,-3.9750E-01,-7.5450E-01,-1.6500E-02,-1.0330E-01,-1.0470E-01,1.1070E+00,1.3000E-01,2.1300E+00,1.1000E-01,1.1000E-01,6.1305E+00,2.3287E-01,7.6897E-01,2.7000E-01,7.2100E+00,6.0229E-01,8.2560E-01,1.1500E-01,4.3521E-01
2.7000E-08,2.3300E+01,5.1400E+01,2.1500E+01,5.8900E+01,3.3000E+01,7.0970E-01,7.4730E-01,7.5820E-01,2.3760E-01,-4.8530E-01,-3.9200E-01,-3.9790E-01,-7.5450E-01,-1.6500E-02,-1.0340E-01,-1.0460E-01,1.1044E+00,1.3000E-01,2.1500E+00,1.3000E-01,1.1000E-01,6.1305E+00,2.2656E-01,7.7721E-01,2.7000E-01,7.3500E+00,6.0229E-01,8.1396E-01,3.8333E-02,3.4910E-01
2.7000E-08,2.3300E+01,5.1300E+01,2.1500E+01,5.8900E+01,3.3000E+01,7.0940E-01,7.4760E-01,7.5840E-01,2.3750E-01,-4.8500E-01,-3.9190E-01,-3.9750E-01,-7.5670E-01,-1.6500E-02,-1.0330E-01,-1.0490E-01,1.1081E+00,1.3000E-01,2.1500E+00,2.3000E-01,1.1000E-01,6.1224E+00,2.0830E-01,7.8378E-01,2.4000E-01,7.4900E+00,4.6365E-01,7.9741E-01,4.0204E-02,3.4382E-01
2.7000E-08,2.3300E+01,5.1300E+01,2.1500E+01,5.8800E+01,3.3000E+01,7.0960E-01,7.4780E-01,7.5820E-01,2.3730E-01,-4.8500E-01,-3.9180E-01,-3.9780E-01,-7.5640E-01,-1.6300E-02,-1.0320E-01,-1.0470E-01,1.1078E+00,1.3000E-01,2.1400E+00,1.2000E-01,1.1000E-01,6.1318E+00,2.0031E-01,7.8921E-01,2.7000E-01,7.5600E+00,6.0229E-01,8.1978E-01,7.2045E-02,4.0350E-01
2.7000E-08,2.3300E+01,5.1200E+01,2.1600E+01,5.8800E+01,3.2750E+01,7.0920E-01,7.4760E-01,7.5810E-01,2.3760E-01,-4.8510E-01,-3.9180E-01,-3.9760E-01,-7.6220E-01,-1.6400E-02,-1.0350E-01,-1.0490E-01,1.1087E+00,1.3000E-01,2.1400E+00,7.0000E-02,1.1000E-01,6.1402E+00,1.8822E-01,7.9304E-01,2.7000E-01,7.3700E+00,6.0229E-01,8.4908E-01,1.1224E-02,2.4567E-01
2.7000E-08,2.3300E+01,5.1100E+01,2.1600E+01,5.8700E+01,3.3000E+01,7.0950E-01,7.4760E-01,7.5840E-01,2.3790E-01,-4.8470E-01,-3.9170E-01,-3.9740E-01,-7.6220E-01,-1.6600E-02,-1.0370E-01,-1.0500E-01,1.1047E+00,1.3000E-01,2.1400E+00,1.2000E-01,1.1000E-01,6.1454E+00,1.7452E-01,7.9431E-01,2.6000E-01,7.1900E+00,5.5860E-01,8.8107E-01,1.2750E-01,5.1247E-01
2.7000E-08,2.3400E+01,5.1100E+01,2.1600E+01,5.8700E+01,3.3000E+01,7.0900E-01,7.4730E-01,7.5790E-01,2.3800E-01,-4.8480E-01,-3.9170E-01,-3.9720E-01,-7.2860E-01,-1.6400E-02,-1.0350E-01,-1.0490E-01,1.0920E+00,1.3000E-01,2.1500E+00,1.3000E-01,1.1000E-01,6.1411E+00,1.6664E-01,7.9225E-01,2.6000E-01,7.5800E+00,5.5860E-01,8.1178E-01,1.7234E-01,5.0937E-01
